paper_id,title,decision,gt_binary,avg_score,scores,venue,pdf_url
a4DbIONcpb,Beyond Penalization: Diffusion-based Out-of-Distribution Detection and Selective Regularization in Offline Reinforcement Learning,Accept (Poster),Accept,5.00,4 6 6 4,ICLR 2026 Poster,/pdf/840637e63ec948d994622940f4bd9301d52e5c26.pdf
a3sRspQ62b,FourierFlow: Frequency-aware Flow Matching for Generative Turbulence Modeling,Reject,Reject,2.50,2 2 4 2,Submitted to ICLR 2026,/pdf/264896eea0a79b326d062084352b437f6f1ca1c4.pdf
a3JmkJtTDV,StoryAlign: Evaluating and Training Reward Models for Story Generation,Accept (Poster),Accept,6.50,4 8 6 8,ICLR 2026 Poster,/pdf/5a731939c0c47d65f1cb0372f9f3b96ac2afb3cb.pdf
a3CUE06G5Y,Learning Efficient and Interpretable Multi-Agent Communication,Accept (Poster),Accept,5.00,2 6 8 4,ICLR 2026 Poster,/pdf/6953708a0d4eba04ff7cfbc0a0eb1c8b3f236a68.pdf
a2XmC7rHIU,The Open Proof Corpus: A Large-Scale Study of LLM-Generated Mathematical Proofs,Accept (Poster),Accept,6.80,6 6 8 8 6,ICLR 2026 Poster,/pdf/40bf26eb42d5293e2f289c3fb58c6397efdee0b9.pdf
a2DVm6PMl0,SID: Multi-LLM Debate Driven by Self Signals,Reject,Reject,4.50,4 4 6 4,ICLR 2026 Conference Withdrawn Submission,/pdf/a6a69448bc3268208834572eafbad93d9b5181ac.pdf
a1zfcaNTkM,ExoPredicator: Learning Abstract Models of Dynamic Worlds for Robot Planning,Accept (Poster),Accept,6.50,8 8 2 8,ICLR 2026 Poster,/pdf/9aabf4c80a629405deedf7a28aeae921c9df85e1.pdf
a1zBg9cBvt,Language in the Flow of Time: Time-Series-Paired Texts Weaved into a Unified Temporal Narrative,Accept (Poster),Accept,5.50,6 6 6 4,ICLR 2026 Poster,/pdf/f8068e220f73f110fe07c11de5a1d975ce6ecb86.pdf
a1d2smwmBS,When AI Agents Collude Online: Financial Fraud Risks by Collaborative LLM Agents on Social Platforms,Accept (Poster),Accept,5.50,6 4 8 4,ICLR 2026 Poster,/pdf/0319815fc31bf769beeb29104637feb4c664902c.pdf
a1MteiJJ6g,Generative Krylov Subspace Representations for Scalable Quantum Eigensolvers,Reject,Reject,4.00,6 2 4 4,Submitted to ICLR 2026,/pdf/2c44d7d9faeb0274acc4960f4fba235e0c57381d.pdf
a19MA0ksbc,DR-SAC: Distributionally Robust Soft Actor-Critic for Reinforcement Learning under Uncertainty,Accept (Poster),Accept,5.50,6 4 6 6,ICLR 2026 Poster,/pdf/a4e51329b6d58096b28f2911560075ffc9f125fc.pdf
a195V8Qp4Z,Low-frequency and Robust Image Information Hiding,Reject,Reject,2.50,2 4 2 2,Submitted to ICLR 2026,/pdf/c90028bac276a05cbeac38d135a83c196b4e90e7.pdf
a15cDnzr6r,DirMoE: Dirichlet-Routed Mixture of Experts,Accept (Poster),Accept,5.33,8 4 4,ICLR 2026 Poster,/pdf/8d870fad36937b0fc2872a17d908342ee0897f13.pdf
ZzhfTlqnyp,FedCova: Robust Federated Covariance Learning Against Noisy Labels,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/0183cbd62e62cb7145aaf2a503673c06030fb85a.pdf
Zzf6ExJZXj,WebGen-R1: Incentivizing LLMs to Generate Functional and Aesthetic Websites with Reinforcement Learning,Reject,Reject,5.00,4 6 4 6,Submitted to ICLR 2026,/pdf/08cb0e3ad3d58910e8268c273c82a1adfddc9b69.pdf
ZzH6xDdpTP,Learning on the Job: An Experience-Driven Self-Evolving Agent for Long-Horizon Tasks,Reject,Reject,4.00,6 4 4 2,Submitted to ICLR 2026,/pdf/a7d7a75b66f2216ecfd333df170d079acfebf801.pdf
ZzG6oJ5ehI,SELF-HARMONY: LEARNING TO HARMONIZE SELF-SUPERVISION AND SELF-PLAY IN TEST-TIME REINFORCEMENT LEARNING,Accept (Poster),Accept,5.00,2 6 4 8,ICLR 2026 Poster,/pdf/75713374bafe74acb0860c6796a363201a9612de.pdf
ZzF9V0H6Vi,InfLLM-V2: Dense-Sparse Switchable Attention for Seamless Short-to-Long Adaptation,Accept (Poster),Accept,5.33,4 6 6,ICLR 2026 Poster,/pdf/da409a707994e8b2333ee971b9a713197a16dad5.pdf
ZzC26cS22K,Learning Neural Lyapunov Functions to Characterize Stability Regions for Unknown Dynamical Systems,Reject,Reject,4.00,2 8 4 2,Submitted to ICLR 2026,/pdf/8e50736cead5b828787cde9a73d9448e20d4477f.pdf
Zz8ikW4uWG,A State-Transition Framework for Efficient LLM Reasoning,Accept (Poster),Accept,5.50,4 6 6 6,ICLR 2026 Poster,/pdf/bc4535f9d285b8909f8f101a8606317b9fc2362a.pdf
Zz2gtWX8wn,ReviewScore: Misinformed Peer Review Detection with Large Language Models,Reject,Reject,4.50,4 4 2 8,Submitted to ICLR 2026,/pdf/42d9f2e8b80e9eb2c207ad6b5ac559d81a35b2bc.pdf
ZymCPON45y,Through the Lens of Contrast: Self-Improving Visual Reasoning in VLMs,Accept (Oral),Accept,6.40,6 8 6 6 6,ICLR 2026 Oral,/pdf/f1fa2c16a18c63e5082ebd39b034e0058409b610.pdf
ZyQM5uDVoO,Counterfactual Explanations for Time Series Data via Reinforcement Learning,Reject,Reject,4.00,4 2 4 6,Submitted to ICLR 2026,/pdf/dba36692f11f0670bd4b08d5c57f6d5638da7c92.pdf
ZyLQVFDgfr,Consistency Flow Model Achieves One-step Denoising Error Correction Codes,Reject,Reject,4.00,2 4 6 4,Submitted to ICLR 2026,/pdf/ba8c0868678ad616d949a5e141faebb30f655843.pdf
ZxuTXwI2AS,KO: Kinetics-inspired Neural Optimizer with PDE Simulation Approaches,Reject,Reject,5.00,4 8 2 6,Submitted to ICLR 2026,/pdf/7d6b6b2968455642b9db5a12758157a1fcfb47e5.pdf
ZxYkPHacJT,Classification vs. Deep Feature Learning in Normalized Spaces with Different Scaling,Reject,Reject,4.00,2 2 4 8,Submitted to ICLR 2026,/pdf/4accc17035c3b6fe18657b90957e645f403a3fa1.pdf
ZwwFuVQv64,Layerwise Federated Learning for Heterogeneous Quantum Clients using Quorus,Accept (Poster),Accept,4.50,2 4 6 6,ICLR 2026 Poster,/pdf/39bd42e9e2eb8eff969e28967916e42b4fb174cb.pdf
Zwl07wjcMa,Sylber 2.0: A Universal Syllable Embedding,Reject,Reject,4.50,6 6 4 2,Submitted to ICLR 2026,/pdf/bda41b8525cdcf82e178f143b332a495a44d1b66.pdf
Zwi6DEyYzS,Towards Human-Like Event Boundary Detection in Unstructured Videos through Scene-Action Transition,Reject,Reject,4.40,6 4 4 8 0,Submitted to ICLR 2026,/pdf/dd0ace337611042b70079514cfdadca27441a35f.pdf
Zw69oDmVeR,Accumulating Context Changes the Beliefs of Language Models,Reject,Reject,3.50,4 2 2 6,Submitted to ICLR 2026,/pdf/b33d434d44321047986ee07424a704c118671341.pdf
Zw1Uw7u6Su,Inconsistency Biases in Dynamic Data Pruning,Accept (Poster),Accept,4.50,4 2 6 6,ICLR 2026 Poster,/pdf/d2fd859ec683c082a16e4a920827d8afa79515d1.pdf
Zvy2agYouY,TrajTok: What makes for a good trajectory tokenizer in behavior generation?,Accept (Poster),Accept,5.00,4 6 4 6,ICLR 2026 Poster,/pdf/bd48e2d8050124f40f1decce6297300e620f2cf3.pdf
Zunww3FHPU,Navigating the Latent Space Dynamics of Neural Models,Accept (Oral),Accept,6.50,6 6 6 8,ICLR 2026 Oral,/pdf/000b7dad8830aadfada18deec7353353c464542e.pdf
ZumVIktGbt,From Verifiable Dot to Reward Chain: Harnessing Verifiable Reference-based Rewards for Reinforcement Learning of Open-ended Generation,Accept (Poster),Accept,6.50,6 6 6 8,ICLR 2026 Poster,/pdf/1986d8afb349a6fa8798f7df66970ab81e86f3dd.pdf
ZumPVUHibk,SUBRead: Clustering Sub-Graphs for Graph-Level Readout,Reject,Reject,3.00,2 2 4 4,Submitted to ICLR 2026,/pdf/466263ea0a0812e35ad704fd2ee98f37a15d838f.pdf
ZtPIBpVojC,Low Rank Transformer for Multivariate Time Series Anomaly Detection and Localization,Accept (Poster),Accept,5.50,6 4 6 6,ICLR 2026 Poster,/pdf/24ea8c838dc55365dfbb1c6db95a748de43913fc.pdf
ZsvGCzpaVD,"Pretraining with Re-parametrized Self-Attention: Unlocking Generalizationin  SNN-Based Neural Decoding Across Time, Brains, and Tasks",Accept (Poster),Accept,6.00,6 4 6 8,ICLR 2026 Poster,/pdf/ed530983ce990698466417d384ef1abc7c9cb02f.pdf
ZsX6ptViAp,Control-Augmented Auto-Regressive Diffusion for Data Assimilation,Reject,Reject,3.50,2 6 0 6,Submitted to ICLR 2026,/pdf/b935ec2380a352fc32999c3b9c4ba05c77b0463c.pdf
ZsIQUjQtdW,Hierarchy Decoding: A Training-free Parallel Decoding Strategy  for Diffusion Large Language Models,Accept (Poster),Accept,5.00,6 2 6 6,ICLR 2026 Poster,/pdf/3e527e180a0054ec18ca932770e7bc309e623526.pdf
ZsGQLxOpjt,Liars' Bench: Evaluating Deception Detectors for AI Assistants,Reject,Reject,5.00,2 8 2 8,Submitted to ICLR 2026,/pdf/d89d611becc64ecebaa9d6ca60dee977f166635f.pdf
Zs3ZXwfaIu,Evolutionary Alpha Factor Discovery with Large Language Models for Sparse Portfolio Optimization,Reject,Reject,2.67,2 2 4,Submitted to ICLR 2026,/pdf/8a2f3cad3661fd04d25bec80a69e7aa2704a7d55.pdf
ZrsOnkVvM3,Achieving Logarithmic Regret in KL-Regularized Zero-Sum Markov Games,Reject,Reject,5.50,8 4 4 6,Submitted to ICLR 2026,/pdf/5c4f5272e73573a4dace6244d81c24199479310b.pdf
ZrrVEMyQeU,WATS: Wavelet-Aware Temperature Scaling for Reliable Graph Neural Networks,Accept (Poster),Accept,5.00,6 4 6 4,ICLR 2026 Poster,/pdf/5b023e979e392996b2e2bee8fa394e4d574c558d.pdf
ZrgxU8WMmG,StepORLM: A Self-Evolving Framework With Generative Process Supervision For Operations Research Language Models,Accept (Poster),Accept,5.00,6 4 4 6,ICLR 2026 Poster,/pdf/31cee6c181188b6dd87cc45262a766e55bf5c2f0.pdf
ZrPXJnHpYI,Cross-Model Deception: Transferable Adversarial Attack for Code Search,Reject,Reject,4.00,4 4 4 4,Submitted to ICLR 2026,/pdf/f76b13defdf42ea13d6987523422af8e8e1f5056.pdf
ZrP2evfmhq,MAD: Manifold Attracted Diffusion,Reject,Reject,4.50,4 6 4 4,Submitted to ICLR 2026,/pdf/547dfe07a397a053adf72ce2b48a8be8f2768036.pdf
ZrFZW2xGjK,Computability of Agentic Systems,Reject,Reject,5.00,6 4 6 4,Submitted to ICLR 2026,/pdf/93901f5b87829310a504019a0fd574af1c93a4f8.pdf
ZqiCAEQ4Sx,The Sequential Edge: Inverse-Entropy Voting Beats Parallel Self-Consistency at Matched Compute,Reject,Reject,5.00,4 4 6 6,Submitted to ICLR 2026,/pdf/d98eb18ea231f5915b3bd3539a0fd7702484de44.pdf
Zq3oP8F7iq,Temporality as Inductive Bias: The Relational Time Graph,Reject,Reject,2.50,2 4 2 2,Submitted to ICLR 2026,/pdf/7045602dbeda7b8d75eec283515c828758f5ed80.pdf
Zpfet7xJPo,CODA: Learning to Guide Constraint-Aware Optimization for Hardware Accelerators,Reject,Reject,4.00,4 6 2 4,ICLR 2026 Conference Withdrawn Submission,/pdf/a9d42e07ad5f5777775689cd03afb73c91b9c97b.pdf
ZpenqZE0yL,GeoCrossBench: Cross-Band Generalization for Remote Sensing,Reject,Reject,4.67,6 6 2,Submitted to ICLR 2026,/pdf/56159755d4e001c79bff3b2331e02919ca0371c7.pdf
ZpXi8cF5b0,Retrieval-Augmented Meta Test-Time Training for Multimodal Reasoning,Reject,Reject,4.67,4 4 6,Submitted to ICLR 2026,/pdf/5923d826f9722dcddc026b599d3c626cbeb01569.pdf
ZpQwAFhU13,Tree Search for LLM Agent Reinforcement Learning,Accept (Poster),Accept,5.33,6 4 6,ICLR 2026 Poster,/pdf/689c331f9178773daa9b11e226c31eb2c71ea305.pdf
Zp2y9O3wEj,Mini-o3: Scaling Up Reasoning Patterns and Interaction Turns for Visual Search,Accept (Poster),Accept,6.00,6 8 6 4,ICLR 2026 Poster,/pdf/4318c63cf2993f273098390aaf5529b9a99d0163.pdf
ZozCeC9rD4,Numerical Sensitivity and Robustness: Exploring the Flaws of Mathematical Reasoning in Large Language Models,Reject,Reject,2.00,2 2 2 2,Submitted to ICLR 2026,/pdf/e9f4ded9a59f3221bf734aa3d248e42cfabd2aea.pdf
ZoZR0x7tTD,Multilingual Routing in Mixture-of-Experts,Accept (Poster),Accept,5.50,6 8 2 6,ICLR 2026 Poster,/pdf/41efa6ed3e68d08a5c35960b6e5e104ee5e6c51b.pdf
ZnwBhBZhFb,SimpleGVR: A Simple Baseline for Latent-Cascaded Generative Video Super-Resolution,Accept (Poster),Accept,5.50,6 4 6 6,ICLR 2026 Poster,/pdf/c6e6e2cc95724f9a3911bb716afb5829ab70381b.pdf
Zna2cvwRCp,Fidel-TS: A High-Fidelity Benchmark for Multimodal Time Series Forecasting,Reject,Reject,4.50,6 2 6 4,Submitted to ICLR 2026,/pdf/168ecd734eed102dbeb35815d7a808a4b3ab0799.pdf
Zn7dFfG8wK,Geometry & Optimization of Three-Layer Networks: Symmetry Breaking as a Unifying Principle,Reject,Reject,4.50,6 4 6 2,Submitted to ICLR 2026,/pdf/253f25bed74f7e12d67ee40245d8a1265f6d7972.pdf
Zn18gRDxhF,Color Blindness Test Images as Seen by Large Vision-Language Models,Reject,Reject,2.00,0 2 2 4,Submitted to ICLR 2026,/pdf/9537351c872c624e83a4784fa30d658ee64af1ed.pdf
ZmnG240KH5,Online Learning-guided Learning Rate Adaptation via Gradient Alignment,Reject,Reject,4.00,2 6 4 4,Submitted to ICLR 2026,/pdf/85e312b79616d49f12b395243841a7c2bd6f9eaf.pdf
ZmhpqpKzAT,IGC-Net for conditional average potential outcome estimation over time,Accept (Poster),Accept,4.80,8 6 2 4 4,ICLR 2026 Poster,/pdf/f17bf28cd3bd4c4b1b6df635e6a9202b480ed7a7.pdf
ZmhRSFFiun,"Targeted perturbations reveal brain-like local coding axes in robustified, but not standard, ANN-based brain models",Reject,Reject,3.50,4 2 4 4,Submitted to ICLR 2026,/pdf/40bd7eca8da6ca882686e89a2a619c815ea142d2.pdf
ZmOmEJn5MM,CompSRT: Quantization and Pruning for Image Super Resolution Transformers,Reject,Reject,4.00,4 4 6 2,Submitted to ICLR 2026,/pdf/5761f3217ada3e3d9aebb1154262f51848af74c2.pdf
ZmGirmNJqE,Search Self-Play: Pushing the Frontier of Agent Capability without Supervision,Accept (Poster),Accept,5.50,4 6 6 6,ICLR 2026 Poster,/pdf/cae7daa248c757f51dfe31ef9236f68e23ee6ba4.pdf
ZmGfCj1n2P,A robust PPG foundation model using multimodal physiological supervision,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/355de3d69e3c98058e926fa0f02b10f8479f1a8e.pdf
Zm1hjXxRQV,SplitLoRA: Balancing Stability and Plasticity in Continual Learning Through Gradient Space Splitting,Accept (Poster),Accept,4.50,4 6 4 4,ICLR 2026 Poster,/pdf/20918c168c6bad9b21c2e30d62b67ad1fe201082.pdf
ZlKFd94jzR,Binning of Linear Models for Time Series Forecasting,Reject,Reject,3.00,4 2 2 4,Submitted to ICLR 2026,/pdf/184dc49fcb6de17e39fc5f9981c4522dd22f9999.pdf
Zl9oEm9mib,From Internal Representations to Text Quality: A Geometric Approach to LLM Evaluation,Reject,Reject,4.00,6 4 2 4,Submitted to ICLR 2026,/pdf/74e0ffa60af975035ac03732a9855f8093a8f5cc.pdf
ZkoojtEm3W,Resp-Agent: An Agent-Based System for Multimodal Respiratory Sound Generation and Disease Diagnosis,Accept (Poster),Accept,4.50,2 4 6 6,ICLR 2026 Poster,/pdf/3ab2353af69cd53bd4aff72335da20b2ab7f455a.pdf
ZkiVWvWwic,Dynadiff: Single-stage Decoding of Images from Continuously Evolving fMRI,Reject,Reject,4.00,4 4 4 4,Submitted to ICLR 2026,/pdf/56382e4b0f29c3cdd8e04f0afe5ef3460cb2361d.pdf
ZkfQikqVI5,White-Box Prompt Transformers: Variationally Grounded Prompt–Attention Coupling for Unified Image Restoration,Reject,Reject,3.33,2 4 4,Submitted to ICLR 2026,/pdf/8b58ac0f7e17a4da9b22b0ee140b1f30b7d61118.pdf
ZkPULxynIJ,FSTS: A Feature Space Transfer Selection Method for Data,Reject,Reject,3.00,4 2 2 4,Submitted to ICLR 2026,/pdf/7f306ff1f6d9b97b915c09a8336a92a8a38cc372.pdf
ZkP0Mw3PAi,Decentralized and Lifelong-Adaptive Multi-Agent Collaborative Learning,Reject,Reject,5.00,6 4 4 6,Submitted to ICLR 2026,/pdf/a9906ff848989f058b691ad5b61fd70e08f15b37.pdf
Zk5jinDNGE,Stochastic Gaussian Zeroth-Order Optimization: Improved Convergence Analysis under Skewed Hessian Spectra,Reject,Reject,4.00,2 2 6 6,Submitted to ICLR 2026,/pdf/7f958bf07c010479bbc9a11bad12732ea7d0365c.pdf
Zk1JX3BAdO,AdaKAN: Kolmogorov-Arnold Networks with Adaptive Spectral Decomposition for Time Series Forecasting,Reject,Reject,3.50,2 4 4 4,Submitted to ICLR 2026,/pdf/800aa0a0b9c8ed09dfe9e1edd1abf495f176b894.pdf
Zk0zZMSAYc,Grouping Nodes with known Value Differences: A lossless UCT-based Abstraction Algorithm,Accept (Poster),Accept,4.67,4 4 6,ICLR 2026 Poster,/pdf/ab22ed99e82ea521f84715cdb7ce7470516fae65.pdf
Zjz8F6gdrw,How Stable is the Next Token? A Geometric View of LLM Prediction Stability,Accept (Poster),Accept,5.50,4 8 4 6,ICLR 2026 Poster,/pdf/641c87233d0bdc6a9f38aee517ecd62199c178c6.pdf
ZjidJlTOxd,Stabilizing Reinforcement Learning for Honesty Alignment in Language Models on Deductive Reasoning,Reject,Reject,3.00,2 4 2 4,Submitted to ICLR 2026,/pdf/cbc383ed5682723ec35ba2afca44b4be3ce33419.pdf
ZjPrQ656jx,RuleEdit: Benchmarking Rule-Level Knowledge Editing in Large Language Models,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/2ca51646c1cb5ca7dc447746323f4f904c94c14c.pdf
Zj6lH9ICjP,CAREFL: Context-Aware Recognition of Emotions with Federated Learning,Reject,Reject,4.00,2 4 6,ICLR 2026 Conference Withdrawn Submission,/pdf/f0b784c87be8282d80588da9362422602b7e77ef.pdf
ZijC94t2ku,Bézier Meets Diffusion: Robust Generation Across Domains for Medical Image Segmentation,Reject,Reject,2.50,4 2 4 0,Submitted to ICLR 2026,/pdf/3dbbd55f6e6a4e0bbaf1915adf8821efa3237e8a.pdf
ZiC8bcnYog,"Cross Spline Net: A Simpler, More Interpretable and Unified Machine Learning Framework",Reject,Reject,3.50,2 6 2 4,Submitted to ICLR 2026,/pdf/e2b11fa8f04843cdc87dc4619e368132d879a6bd.pdf
ZiBDVotA7g,Gated LoRA: Dual-Purpose Projections for Parameter-Efficient Mini-Expert Fine-Tuning,Reject,Reject,3.00,2 4 4 2,Submitted to ICLR 2026,/pdf/8be5637dda1f738c10f9e7fbc4cc4dd404368473.pdf
Zi71cfiZFw,Less is More: Contrastive Retrieval Heads Improve Attention-Based Re-Ranking,Reject,Reject,4.50,4 4 6 4,Submitted to ICLR 2026,/pdf/8b78aa424a61a0b11e424cca1b8520d72fb73a24.pdf
ZhdpXY0BwV,Do MLLMs Really Understand Space? A Mathematical Reasoning Evaluation,Reject,Reject,5.50,4 4 6 8,Submitted to ICLR 2026,/pdf/666223ee937592d8fdf92b9858a429e1da69ce38.pdf
Zhckizkww1,DragFlow: Unleashing DiT Priors with Region-Based Supervision for Drag Editing,Accept (Poster),Accept,6.50,6 8 6 6,ICLR 2026 Poster,/pdf/f54ae833ca1b82bd3c72e1c143ce9967bc110adf.pdf
ZgQnIPG4uV,MoRA: Missing Modality Low-Rank Adaptation for Visual Recognition,Accept (Poster),Accept,5.50,6 6 4 6,ICLR 2026 Poster,/pdf/cecc5b826d6c02f4f6333d0841fb3251700a2cca.pdf
ZgLEEp7AwL,Towards Sampling Data Structures for Tensor Products in Turnstile Streams,Accept (Poster),Accept,4.67,4 6 4,ICLR 2026 Poster,/pdf/ce78bea71e877e379838a4d431d45b40200f272b.pdf
ZgCCDwcGwn,AgentGym-RL: An Open-Source Framework to Train LLM Agents for Long-Horizon Decision Making via Multi-Turn RL,Accept (Oral),Accept,7.00,6 6 6 10,ICLR 2026 Oral,/pdf/70ab498911db04dc212ccfbd924b2feb192554b0.pdf
Zg1YH8R5GG,JointAVBench: A Benchmark for Joint Audio-Visual Reasoning Evaluation,Accept (Poster),Accept,4.50,2 6 6 4,ICLR 2026 Poster,/pdf/9c61bbcb8c5737483694f3d3f1dc85146c626d7e.pdf
ZfkGDs976D,MiAD: Mirage Atom Diffusion for De Novo Crystal Generation,Reject,Reject,3.50,4 4 4 2,Submitted to ICLR 2026,/pdf/9644fab77befc0fde922201511455d54a9cbf999.pdf
ZfdnZhOP0k,Hubble: a Model Suite to Advance the Study of LLM Memorization,Accept (Oral),Accept,7.50,8 6 8 8,ICLR 2026 Oral,/pdf/e8886ceecd4551e7da02afe757fe92606fd917db.pdf
Zfd60Lfj5p,Enhancing Reasoning for Diffusion LLMs via Distribution Matching Policy Optimization,Reject,Reject,4.50,6 6 4 2,Submitted to ICLR 2026,/pdf/77ff13fedccb0848b04dd3c2206f19febdd871d9.pdf
ZfCCwJ4Wcs,TyphoonMLA: A Mixed Naive-Absorb MLA Kernel For Shared Prefix,Accept (Poster),Accept,6.00,4 6 8,ICLR 2026 Poster,/pdf/6e0686e919b6a107159608014c73f540aa2e5b11.pdf
Zf8nLbYkdS,The Unanticipated Asymmetry Between Perceptual Optimization and Assessment,Reject,Reject,5.33,4 8 4,Submitted to ICLR 2026,/pdf/feb3f3955d860af565e9edbc4824873a1c60aa6a.pdf
ZenwrTwNcj,Midway Network: Learning Representations for Recognition and Motion from Latent Dynamics,Accept (Poster),Accept,5.00,6 4 4 6,ICLR 2026 Poster,/pdf/422156c7c36b8c3daaf4f058179b69b35fc11579.pdf
ZeIsHH8Xx2,SP-MoMamba: Superpixel-driven Mixture of State Space Experts for Efficient Image Super-Resolution,Reject,Reject,6.00,6 6 6 6,Submitted to ICLR 2026,/pdf/9b0e5ced75ac6a0334124e78e726f85454acfbc5.pdf
ZdGB7MNQDT,GraphPlanner: Graph Memory-Augmented Agentic Routing for Multi-Agent LLMs,Accept (Poster),Accept,5.33,8 4 4,ICLR 2026 Poster,/pdf/17611e5cf01588da0763474eada151c274fe2695.pdf
Zd1SwHfB0R,OUSAC: Optimized gUidance Scheduling with Adaptive Caching for DiT Acceleration,Reject,Reject,3.50,2 4 4 4,Submitted to ICLR 2026,/pdf/4bf24f15a01e72af279a20052257712d07c5fcac.pdf
Zcn4n57lHg,On Smoothness Bounds for Non-Clairvoyant Scheduling with Predictions,Accept (Poster),Accept,6.00,8 6 8 2,ICLR 2026 Poster,/pdf/02718012a3e704b67a7cf2e9d129d0f519f0c94a.pdf
ZcimZzhcjw,Ada-Search: Balancing Parametric Knowledge and Search in Large Language Models via Reinforcement Learning,Reject,Reject,4.00,4 6 4 2,Submitted to ICLR 2026,/pdf/818d531e95bce355d3147db6479aa6a62d372d75.pdf
ZbfLR9NbNF,Dynamic Chunking for End-to-End Hierarchical Sequence Modeling,Accept (Poster),Accept,6.50,6 6 6 8,ICLR 2026 Poster,/pdf/908dc1abffe1acb45ab4678e195b2d5b4736d5b3.pdf
ZaPmQ0NHs4,Large Language Model Compression with Global Rank and Sparsity Optimization,Accept (Poster),Accept,4.50,4 6 2 6,ICLR 2026 Poster,/pdf/309ac6efc21dd05419034708af462de44d1d2f2e.pdf
ZaB2fV3TYo,Grounding Bodily Awareness in Visual Representations for Efficient Policy Learning,Reject,Reject,3.33,2 6 2,Submitted to ICLR 2026,/pdf/08561ef88697e76b2b13deb10072d42348a74b7c.pdf
Za3f4GdjqS,Scale-Invariance in AI Representation Predicts AI-Brain Alignment,Reject,Reject,3.50,2 2 6 4,Submitted to ICLR 2026,/pdf/d9c1cc28c448086f1108580d99f46ab04741763c.pdf
Za1lSj86XG,Analog Circuit Topology Design and Sizing with Flow Matching Graph Learning,Reject,Reject,4.50,6 2 6 4,Submitted to ICLR 2026,/pdf/2f65a0e68a79cb849a68e3008f412bcd9f0e001f.pdf
ZZPTllZac7,Explainable Multimodal Regression via Information Decomposition,Reject,Reject,4.00,6 2 4 4,Submitted to ICLR 2026,/pdf/bfa11e44c90a6f79b09a68161011d1e40881972a.pdf
ZZGn6GXJDH,Rethinking Data Augmentation for Adversarial Distillation: An Excess Risk Perspective,Reject,Reject,3.00,2 4 2 4,Submitted to ICLR 2026,/pdf/4af32dbe34ad2a69203a2477e557331f10522fad.pdf
ZZFNyU3ZSo,UniMoD: Efficient Unified Multimodal Transformers with Mixture-of-Depths,Reject,Reject,4.67,4 4 6,Submitted to ICLR 2026,/pdf/58349b1f525d45dcd2ed2c2e59eeb4d758bfae22.pdf
ZZAIF9fjlU,ProofRM: A Scalable Pipeline to Train a Generalized Math Proof Reward Model,Reject,Reject,4.50,4 2 4 8,Submitted to ICLR 2026,/pdf/b448c409367fadf93af8d9b80a39bbba34403cf2.pdf
ZYuPaFsqsS,Accelerating Denoising Generative Models is as Easy as Predicting Second-Order Difference,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/59642c6a47d4b8405d178b103b59d72c9815f3de.pdf
ZYVhh51UlM,Perturbation Guided Drug Molecule Design via Latent Rectified Flow,Reject,Reject,2.00,2 2 2,ICLR 2026 Conference Withdrawn Submission,/pdf/1db78ba2da21638d3b23186a60ad3db014445eb3.pdf
ZYJ2kjcAMr,A Kernel Distribution Closeness Testing,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/e75d33b243252b5beed030ac3dcb2223802aea80.pdf
ZY8xFHpxHR,TREEGEAR: Learning Graph Edit Distance with Zero Ground-truth Labels,Reject,Reject,3.50,2 4 6 2,Submitted to ICLR 2026,/pdf/dbb2b3efb7677b3cb3f7c34fb2beb89cf22db150.pdf
